game_id,player_id,model_name,role,team,outcome,won,num_turns
75464,1,Enhanced Google AI Studio Mafia Agent v2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
77356,2,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
77569,2,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
77576,4,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78068,5,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78605,2,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
78616,3,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
78619,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
78622,3,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78623,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78634,3,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78653,0,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
78653,1,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78669,5,oonaoops,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
78681,3,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78683,3,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78686,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
78687,4,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
78691,3,oonaoops,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
78694,1,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
78701,2,oonaoops,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78702,5,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78707,5,qwen/qwen-2.5-7b-instruct,Detective,Village,All Mafia were eliminated. Village wins!,True,12
78707,2,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,8
78711,4,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,9
78714,2,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
78721,5,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
78721,2,moonshotai/kimi-k2,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
78740,5,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78740,0,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
78748,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
78748,0,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78750,4,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,3
78771,2,oonaoops,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
78788,0,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
78816,5,oonaoops,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
78852,3,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
78887,4,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,6
78902,2,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
78906,4,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
78913,1,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
78913,4,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
78921,2,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,9
78937,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
79011,5,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
79125,0,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
79132,0,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
79399,4,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
80149,1,qwen/qwen-turbo,Detective,Village,All Mafia were eliminated. Village wins!,True,2
80376,2,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
80506,4,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
80515,5,openai/gpt-4.1-nano,Detective,Village,All Mafia were eliminated. Village wins!,True,6
80615,4,agent_baseline_8b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
80625,1,agent_baseline_8b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
80645,0,openai/gpt-oss-120b,Villager,Village,All Mafia were eliminated. Village wins!,True,8
80645,5,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
80792,1,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
80950,0,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
81357,0,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
81486,3,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
81513,4,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
81607,0,agent_baseline_vanila,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
81637,4,google/gemini-2.0-flash-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
82063,1,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,1
82204,2,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82237,1,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
82264,5,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
82391,5,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82551,0,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,5
82653,2,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
82763,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
82779,1,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
82909,2,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
82972,4,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,2
82976,4,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
83045,1,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
83081,2,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
83081,5,google/gemini-2.0-flash-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83134,3,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83460,5,m1_p1,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
83545,3,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
83554,2,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83554,0,agent_baseline_vanila,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
83561,3,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83563,4,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83568,3,qwen/qwen-turbo,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
83578,2,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83584,5,google/gemini-2.0-flash-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
83589,1,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83595,3,0823t1-qwen3-8b-v3-ppo-lora-0823-456-yt,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,10
83609,3,oonaoops,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83634,2,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83635,3,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
83635,2,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83642,0,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83653,0,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83668,0,openai/gpt-oss-120b,Detective,Village,All Mafia were eliminated. Village wins!,True,6
83674,1,qwen/qwen-2.5-7b-instruct,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
83678,3,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83689,1,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
83742,2,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83750,4,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,10
83755,4,0823t1-qwen3-8b-v1-lora-0812-3epochs-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
83764,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
83775,5,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
83784,1,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83786,3,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
83793,2,openai/gpt-4.1-nano,Doctor,Village,All Mafia were eliminated. Village wins!,True,11
83793,1,0823t1-Qwen3-8B-yt,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83805,2,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
83806,1,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
83810,5,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
83824,0,0823t1-Qwen3-8B-yt,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
83835,5,google/gemini-2.0-flash-lite-001,Doctor,Village,All Mafia were eliminated. Village wins!,True,2
83843,1,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
83881,3,Gemini_2.5_Flash_with_some_modifies_3,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
83881,5,google/gemini-2.0-flash-001,Detective,Village,All Mafia were eliminated. Village wins!,True,10
83888,5,0823t1-qwen3-8b-v2-gpt5-distill-lora-0814-3epochs-yt,Villager,Village,All Mafia were eliminated. Village wins!,True,4
83989,5,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84003,4,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84019,2,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
84046,4,openai/gpt-4.1-nano,Detective,Village,All Mafia were eliminated. Village wins!,True,9
84052,4,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84058,4,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
84093,5,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,4
84114,4,qwen/qwen-turbo,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,2
84119,3,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,8
84133,5,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
84133,3,agent_baseline_vanila,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
84168,1,agent_baseline_vanila,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
84356,3,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,7
84392,2,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
84410,4,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
84423,1,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
84452,1,oonaoops,Villager,Village,All Mafia were eliminated. Village wins!,True,4
84458,3,openai/gpt-oss-120b,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84536,0,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84552,2,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84634,5,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,10
84651,0,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84679,3,agent_baseline_vanila,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
84682,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
84723,5,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
84734,0,agent_baseline_vanila,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,6
84737,5,google/gemini-2.0-flash-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
84747,3,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
84764,3,0827t1-qwen3-8b-yt,Detective,Village,All Mafia were eliminated. Village wins!,True,5
84780,4,0827t1-qwen3-8b-yt,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
84803,5,0827t1-qwen3-8b-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
84879,2,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,8
84941,1,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
85034,5,moonshotai/kimi-k2,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85046,5,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85070,3,0827t1-gpt5-yt,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85113,1,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85117,4,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85117,2,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85119,3,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
85127,3,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85133,5,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85133,1,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85136,5,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
85139,1,google/gemini-2.0-flash-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
85148,5,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85153,5,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85161,1,qwen/qwen-turbo,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
85161,4,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85171,3,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85180,2,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85184,3,qwen/qwen-2.5-7b-instruct,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,2
85204,0,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85208,3,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85210,2,meta-llama/llama-4-maverick,Doctor,Village,All Mafia were eliminated. Village wins!,True,5
85213,3,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
85217,0,openai/gpt-4.1-nano,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
85218,1,qwen/qwen-2.5-7b-instruct,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85218,3,google/gemini-2.0-flash-lite-001,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85258,2,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85259,1,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,10
85262,5,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,10
85266,0,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85284,3,google/gemini-2.0-flash-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85289,0,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85292,4,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
85303,3,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,9
85366,5,Oona_Oops_V2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85372,4,Oona_Oops_V2,Detective,Village,All Mafia were eliminated. Village wins!,True,6
85395,1,0827t2-mg-qwen3-8b-big-dataset-0826-1epochs-yt,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85402,2,openai/gpt-oss-120b,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85422,0,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
85425,3,moonshotai/kimi-k2,Doctor,Village,All Mafia were eliminated. Village wins!,True,6
85427,5,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,9
85465,5,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85492,2,google/gemini-2.0-flash-lite-001,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
85515,3,openai/gpt-4.1-nano,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85568,2,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85573,5,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85577,3,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85586,0,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85589,0,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85595,2,moonshotai/kimi-k2,Detective,Village,All Mafia were eliminated. Village wins!,True,6
85605,4,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85608,3,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,7
85611,4,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,1
85613,4,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85617,1,openai/gpt-4.1-nano,Villager,Village,All Mafia were eliminated. Village wins!,True,8
85625,3,openai/gpt-oss-120b,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85625,1,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85632,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,5
85643,4,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,12
85645,0,Oona_Oops_V3,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
85666,3,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85667,3,Oona_Oops_V3,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85686,5,meta-llama/llama-4-maverick,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85686,4,qwen/qwen-turbo,Detective,Village,All Mafia were eliminated. Village wins!,True,2
85688,2,moonshotai/kimi-k2,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85696,3,google/gemini-2.0-flash-001,Villager,Village,All Mafia were eliminated. Village wins!,True,4
85701,3,qwen/qwen-2.5-7b-instruct,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,9
85702,4,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,12
85709,4,stark-1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85709,1,google/gemini-2.0-flash-lite-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85713,1,Oona_Oops_0828,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85718,5,Oona_Oops_0828,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85719,0,moonshotai/kimi-k2,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,10
85723,2,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85723,0,google/gemini-2.0-flash-lite-001,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85733,5,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
85736,4,meta-llama/llama-4-maverick,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85817,4,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
85821,2,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
85826,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85832,4,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,6
85845,3,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85845,5,openai/gpt-oss-120b,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
85858,5,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
85865,3,openai/gpt-4.1-nano,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,2
85865,2,openai/gpt-oss-120b,Doctor,Village,All Mafia were eliminated. Village wins!,True,1
85881,2,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85882,2,In2AI/Baseline,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
85947,4,meta-llama/llama-4-maverick,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
86044,0,openai/gpt-oss-120b,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
86047,5,openai/gpt-4.1-nano,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,5
86048,1,qwen/qwen-turbo,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,1
86057,2,qwen/qwen-turbo,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86059,4,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
86060,3,DualAgent_Werewolf_Performance_Test,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86075,1,meta-llama/llama-4-maverick,Mafia,Mafia,All Mafia were eliminated. Village wins!,False,11
86107,4,Shocklab_Agent_v3,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86154,0,moonshotai/kimi-k2,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,5
86192,5,google/gemini-2.0-flash-lite-001,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,6
86194,1,qwen/qwen-2.5-7b-instruct,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
86195,2,google/gemini-2.0-flash-lite-001,Detective,Village,All Mafia were eliminated. Village wins!,True,5
86204,3,qwen/qwen-2.5-7b-instruct,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,6
86229,5,google/gemini-2.0-flash-001,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,8
86236,4,DualAgent_Werewolf_Performance_Test,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,12
86276,5,qwen/qwen-turbo,Villager,Village,All Mafia were eliminated. Village wins!,True,4
86278,3,RLGame-RL-v1,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
86279,5,moonshotai/kimi-k2,Villager,Village,All Mafia were eliminated. Village wins!,True,3
86304,0,meta-llama/llama-4-maverick,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,4
86309,5,RLGame-RL-v1,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86309,0,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
86315,2,RLGame-RL-v1,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86315,5,meta-llama/llama-4-maverick,Doctor,Village,Mafia reached parity with villagers. Mafia wins!,False,4
86317,2,qwen/qwen-turbo,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,5
86318,2,openai/gpt-4.1-nano,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,1
86337,4,DualAgent_Werewolf_Performance_Test,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,3
86351,2,DualAgent_Werewolf_Performance_Test,Detective,Village,Mafia reached parity with villagers. Mafia wins!,False,11
86351,0,google/gemini-2.0-flash-lite-001,Mafia,Mafia,Mafia reached parity with villagers. Mafia wins!,True,11
86352,5,DualAgent_Werewolf_Performance_Test,Villager,Village,Mafia reached parity with villagers. Mafia wins!,False,4
